,result,about,coordinates,players,team
286,"{'event': 'Faceoff', 'eventCode': 'TBL654', 'eventTypeId': 'FACEOFF', 'description': 'Brayden Point faceoff won against Bryan Rust'}","{'eventIdx': 286, 'eventId': 654, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '12:27', 'periodTimeRemaining': '07:33', 'dateTime': '2021-10-13T01:57:51Z', 'goals': {'away': 3, 'home': 0}}","{'x': -69.0, 'y': -22.0}","[{'player': {'id': 8478010, 'fullName': 'Brayden Point', 'link': '/api/v1/people/8478010'}, 'playerType': 'Winner'}, {'player': {'id': 8475810, 'fullName': 'Bryan Rust', 'link': '/api/v1/people/8475810'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
287,"{'event': 'Stoppage', 'eventCode': 'TBL449', 'eventTypeId': 'STOP', 'description': 'Offside'}","{'eventIdx': 287, 'eventId': 449, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '12:39', 'periodTimeRemaining': '07:21', 'dateTime': '2021-10-13T01:58:03Z', 'goals': {'away': 3, 'home': 0}}",{},,
288,"{'event': 'Faceoff', 'eventCode': 'TBL655', 'eventTypeId': 'FACEOFF', 'description': 'Anthony Cirelli faceoff won against Jeff Carter'}","{'eventIdx': 288, 'eventId': 655, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '12:39', 'periodTimeRemaining': '07:21', 'dateTime': '2021-10-13T01:58:31Z', 'goals': {'away': 3, 'home': 0}}","{'x': 20.0, 'y': 22.0}","[{'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Winner'}, {'player': {'id': 8470604, 'fullName': 'Jeff Carter', 'link': '/api/v1/people/8470604'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
289,"{'event': 'Hit', 'eventCode': 'TBL450', 'eventTypeId': 'HIT', 'description': 'Corey Perry hit Brian Dumoulin'}","{'eventIdx': 289, 'eventId': 450, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '13:05', 'periodTimeRemaining': '06:55', 'dateTime': '2021-10-13T01:58:57Z', 'goals': {'away': 3, 'home': 0}}","{'x': 96.0, 'y': 26.0}","[{'player': {'id': 8470621, 'fullName': 'Corey Perry', 'link': '/api/v1/people/8470621'}, 'playerType': 'Hitter'}, {'player': {'id': 8475208, 'fullName': 'Brian Dumoulin', 'link': '/api/v1/people/8475208'}, 'playerType': 'Hittee'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
290,"{'event': 'Stoppage', 'eventCode': 'TBL601', 'eventTypeId': 'STOP', 'description': 'Goalie Stopped'}","{'eventIdx': 291, 'eventId': 601, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '13:48', 'periodTimeRemaining': '06:12', 'dateTime': '2021-10-13T01:59:40Z', 'goals': {'away': 3, 'home': 0}}",{},,
291,"{'event': 'Shot', 'eventCode': 'TBL656', 'eventTypeId': 'SHOT', 'description': 'Ryan McDonagh Snap Shot saved by Tristan Jarry', 'secondaryType': 'Snap Shot'}","{'eventIdx': 290, 'eventId': 656, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '13:48', 'periodTimeRemaining': '06:12', 'dateTime': '2021-10-13T01:59:40Z', 'goals': {'away': 3, 'home': 0}}","{'x': 72.0, 'y': 34.0}","[{'player': {'id': 8474151, 'fullName': 'Ryan McDonagh', 'link': '/api/v1/people/8474151'}, 'playerType': 'Shooter'}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Goalie'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
292,"{'event': 'Faceoff', 'eventCode': 'TBL657', 'eventTypeId': 'FACEOFF', 'description': 'Anthony Cirelli faceoff won against Jeff Carter'}","{'eventIdx': 292, 'eventId': 657, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '13:48', 'periodTimeRemaining': '06:12', 'dateTime': '2021-10-13T02:02:04Z', 'goals': {'away': 3, 'home': 0}}","{'x': 69.0, 'y': 22.0}","[{'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Winner'}, {'player': {'id': 8470604, 'fullName': 'Jeff Carter', 'link': '/api/v1/people/8470604'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
293,"{'event': 'Stoppage', 'eventCode': 'TBL602', 'eventTypeId': 'STOP', 'description': 'Goalie Stopped'}","{'eventIdx': 294, 'eventId': 602, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:18', 'periodTimeRemaining': '05:42', 'dateTime': '2021-10-13T02:02:34Z', 'goals': {'away': 3, 'home': 0}}",{},,
294,"{'event': 'Shot', 'eventCode': 'TBL658', 'eventTypeId': 'SHOT', 'description': 'Alex Killorn Tip-In saved by Tristan Jarry', 'secondaryType': 'Tip-In'}","{'eventIdx': 293, 'eventId': 658, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:18', 'periodTimeRemaining': '05:42', 'dateTime': '2021-10-13T02:02:34Z', 'goals': {'away': 3, 'home': 0}}","{'x': 84.0, 'y': -5.0}","[{'player': {'id': 8473986, 'fullName': 'Alex Killorn', 'link': '/api/v1/people/8473986'}, 'playerType': 'Shooter'}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Goalie'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
295,"{'event': 'Faceoff', 'eventCode': 'TBL659', 'eventTypeId': 'FACEOFF', 'description': 'Steven Stamkos faceoff won against Brian Boyle'}","{'eventIdx': 295, 'eventId': 659, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:18', 'periodTimeRemaining': '05:42', 'dateTime': '2021-10-13T02:03:13Z', 'goals': {'away': 3, 'home': 0}}","{'x': 69.0, 'y': -22.0}","[{'player': {'id': 8474564, 'fullName': 'Steven Stamkos', 'link': '/api/v1/people/8474564'}, 'playerType': 'Winner'}, {'player': {'id': 8470619, 'fullName': 'Brian Boyle', 'link': '/api/v1/people/8470619'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
296,"{'event': 'Goal', 'eventCode': 'TBL660', 'eventTypeId': 'GOAL', 'description': 'Anthony Cirelli (1) Tip-In, assists: Victor Hedman (1), Steven Stamkos (1)', 'secondaryType': 'Tip-In', 'strength': {'code': 'EVEN', 'name': 'Even'}, 'gameWinningGoal': False, 'emptyNet': False}","{'eventIdx': 296, 'eventId': 660, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:23', 'periodTimeRemaining': '05:37', 'dateTime': '2021-10-13T02:03:17Z', 'goals': {'away': 3, 'home': 1}}","{'x': 75.0, 'y': 1.0}","[{'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Scorer', 'seasonTotal': 1}, {'player': {'id': 8475167, 'fullName': 'Victor Hedman', 'link': '/api/v1/people/8475167'}, 'playerType': 'Assist', 'seasonTotal': 1}, {'player': {'id': 8474564, 'fullName': 'Steven Stamkos', 'link': '/api/v1/people/8474564'}, 'playerType': 'Assist', 'seasonTotal': 1}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Goalie'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
297,"{'event': 'Faceoff', 'eventCode': 'TBL661', 'eventTypeId': 'FACEOFF', 'description': 'Teddy Blueger faceoff won against Anthony Cirelli'}","{'eventIdx': 297, 'eventId': 661, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:23', 'periodTimeRemaining': '05:37', 'dateTime': '2021-10-13T02:04:16Z', 'goals': {'away': 3, 'home': 1}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8476927, 'fullName': 'Teddy Blueger', 'link': '/api/v1/people/8476927'}, 'playerType': 'Winner'}, {'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
298,"{'event': 'Goal', 'eventCode': 'TBL662', 'eventTypeId': 'GOAL', 'description': 'Teddy Blueger (1) Wrist Shot, assists: Kris Letang (2)', 'secondaryType': 'Wrist Shot', 'strength': {'code': 'EVEN', 'name': 'Even'}, 'gameWinningGoal': False, 'emptyNet': True}","{'eventIdx': 298, 'eventId': 662, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:53', 'periodTimeRemaining': '05:07', 'dateTime': '2021-10-13T02:04:46Z', 'goals': {'away': 4, 'home': 1}}","{'x': -63.0, 'y': 14.0}","[{'player': {'id': 8476927, 'fullName': 'Teddy Blueger', 'link': '/api/v1/people/8476927'}, 'playerType': 'Scorer', 'seasonTotal': 1}, {'player': {'id': 8471724, 'fullName': 'Kris Letang', 'link': '/api/v1/people/8471724'}, 'playerType': 'Assist', 'seasonTotal': 2}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
299,"{'event': 'Faceoff', 'eventCode': 'TBL663', 'eventTypeId': 'FACEOFF', 'description': 'Jeff Carter faceoff won against Pierre-Edouard Bellemare'}","{'eventIdx': 299, 'eventId': 663, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '14:53', 'periodTimeRemaining': '05:07', 'dateTime': '2021-10-13T02:05:30Z', 'goals': {'away': 4, 'home': 1}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8470604, 'fullName': 'Jeff Carter', 'link': '/api/v1/people/8470604'}, 'playerType': 'Winner'}, {'player': {'id': 8477930, 'fullName': 'Pierre-Edouard Bellemare', 'link': '/api/v1/people/8477930'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
300,"{'event': 'Blocked Shot', 'eventCode': 'TBL664', 'eventTypeId': 'BLOCKED_SHOT', 'description': 'John Marino shot blocked shot by Corey Perry'}","{'eventIdx': 300, 'eventId': 664, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '15:31', 'periodTimeRemaining': '04:29', 'dateTime': '2021-10-13T02:06:08Z', 'goals': {'away': 4, 'home': 1}}","{'x': -51.0, 'y': 11.0}","[{'player': {'id': 8470621, 'fullName': 'Corey Perry', 'link': '/api/v1/people/8470621'}, 'playerType': 'Blocker'}, {'player': {'id': 8478507, 'fullName': 'John Marino', 'link': '/api/v1/people/8478507'}, 'playerType': 'Shooter'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
301,"{'event': 'Blocked Shot', 'eventCode': 'TBL665', 'eventTypeId': 'BLOCKED_SHOT', 'description': 'Bryan Rust shot blocked shot by Taylor Raddysh'}","{'eventIdx': 301, 'eventId': 665, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '15:40', 'periodTimeRemaining': '04:20', 'dateTime': '2021-10-13T02:06:17Z', 'goals': {'away': 4, 'home': 1}}","{'x': -51.0, 'y': 19.0}","[{'player': {'id': 8479390, 'fullName': 'Taylor Raddysh', 'link': '/api/v1/people/8479390'}, 'playerType': 'Blocker'}, {'player': {'id': 8475810, 'fullName': 'Bryan Rust', 'link': '/api/v1/people/8475810'}, 'playerType': 'Shooter'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
302,"{'event': 'Stoppage', 'eventCode': 'TBL603', 'eventTypeId': 'STOP', 'description': 'Puck Frozen'}","{'eventIdx': 302, 'eventId': 603, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:12', 'periodTimeRemaining': '03:48', 'dateTime': '2021-10-13T02:06:50Z', 'goals': {'away': 4, 'home': 1}}",{},,
303,"{'event': 'Faceoff', 'eventCode': 'TBL666', 'eventTypeId': 'FACEOFF', 'description': 'Evan Rodrigues faceoff won against Steven Stamkos'}","{'eventIdx': 303, 'eventId': 666, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:12', 'periodTimeRemaining': '03:48', 'dateTime': '2021-10-13T02:07:29Z', 'goals': {'away': 4, 'home': 1}}","{'x': 69.0, 'y': -22.0}","[{'player': {'id': 8478542, 'fullName': 'Evan Rodrigues', 'link': '/api/v1/people/8478542'}, 'playerType': 'Winner'}, {'player': {'id': 8474564, 'fullName': 'Steven Stamkos', 'link': '/api/v1/people/8474564'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
304,"{'event': 'Stoppage', 'eventCode': 'TBL604', 'eventTypeId': 'STOP', 'description': 'Puck in Benches'}","{'eventIdx': 304, 'eventId': 604, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:18', 'periodTimeRemaining': '03:42', 'dateTime': '2021-10-13T02:07:35Z', 'goals': {'away': 4, 'home': 1}}",{},,
305,"{'event': 'Faceoff', 'eventCode': 'TBL667', 'eventTypeId': 'FACEOFF', 'description': 'Anthony Cirelli faceoff won against Jeff Carter'}","{'eventIdx': 305, 'eventId': 667, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:18', 'periodTimeRemaining': '03:42', 'dateTime': '2021-10-13T02:09:58Z', 'goals': {'away': 4, 'home': 1}}","{'x': 20.0, 'y': 22.0}","[{'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Winner'}, {'player': {'id': 8470604, 'fullName': 'Jeff Carter', 'link': '/api/v1/people/8470604'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
306,"{'event': 'Shot', 'eventCode': 'TBL668', 'eventTypeId': 'SHOT', 'description': 'Brayden Point Wrist Shot saved by Tristan Jarry', 'secondaryType': 'Wrist Shot'}","{'eventIdx': 306, 'eventId': 668, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:35', 'periodTimeRemaining': '03:25', 'dateTime': '2021-10-13T02:10:15Z', 'goals': {'away': 4, 'home': 1}}","{'x': 78.0, 'y': 2.0}","[{'player': {'id': 8478010, 'fullName': 'Brayden Point', 'link': '/api/v1/people/8478010'}, 'playerType': 'Shooter'}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Goalie'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
307,"{'event': 'Goal', 'eventCode': 'TBL669', 'eventTypeId': 'GOAL', 'description': 'Alex Killorn (1) Snap Shot, assists: Steven Stamkos (2), Anthony Cirelli (1)', 'secondaryType': 'Snap Shot', 'strength': {'code': 'EVEN', 'name': 'Even'}, 'gameWinningGoal': False, 'emptyNet': False}","{'eventIdx': 307, 'eventId': 669, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:49', 'periodTimeRemaining': '03:11', 'dateTime': '2021-10-13T02:10:29Z', 'goals': {'away': 4, 'home': 2}}","{'x': 69.0, 'y': 10.0}","[{'player': {'id': 8473986, 'fullName': 'Alex Killorn', 'link': '/api/v1/people/8473986'}, 'playerType': 'Scorer', 'seasonTotal': 1}, {'player': {'id': 8474564, 'fullName': 'Steven Stamkos', 'link': '/api/v1/people/8474564'}, 'playerType': 'Assist', 'seasonTotal': 2}, {'player': {'id': 8478519, 'fullName': 'Anthony Cirelli', 'link': '/api/v1/people/8478519'}, 'playerType': 'Assist', 'seasonTotal': 1}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Goalie'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
308,"{'event': 'Faceoff', 'eventCode': 'TBL670', 'eventTypeId': 'FACEOFF', 'description': 'Ross Colton faceoff won against Teddy Blueger'}","{'eventIdx': 308, 'eventId': 670, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '16:49', 'periodTimeRemaining': '03:11', 'dateTime': '2021-10-13T02:11:14Z', 'goals': {'away': 4, 'home': 2}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8479525, 'fullName': 'Ross Colton', 'link': '/api/v1/people/8479525'}, 'playerType': 'Winner'}, {'player': {'id': 8476927, 'fullName': 'Teddy Blueger', 'link': '/api/v1/people/8476927'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
309,"{'event': 'Missed Shot', 'eventCode': 'TBL671', 'eventTypeId': 'MISSED_SHOT', 'description': 'Ross Colton Over Net Tristan Jarry'}","{'eventIdx': 309, 'eventId': 671, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '17:21', 'periodTimeRemaining': '02:39', 'dateTime': '2021-10-13T02:11:46Z', 'goals': {'away': 4, 'home': 2}}","{'x': 53.0, 'y': 1.0}","[{'player': {'id': 8479525, 'fullName': 'Ross Colton', 'link': '/api/v1/people/8479525'}, 'playerType': 'Shooter'}, {'player': {'id': 8477465, 'fullName': 'Tristan Jarry', 'link': '/api/v1/people/8477465'}, 'playerType': 'Unknown'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
310,"{'event': 'Goal', 'eventCode': 'TBL672', 'eventTypeId': 'GOAL', 'description': 'Evan Rodrigues (1) Wrist Shot, assists: John Marino (1)', 'secondaryType': 'Wrist Shot', 'strength': {'code': 'EVEN', 'name': 'Even'}, 'gameWinningGoal': False, 'emptyNet': True}","{'eventIdx': 310, 'eventId': 672, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '17:35', 'periodTimeRemaining': '02:25', 'dateTime': '2021-10-13T02:12:00Z', 'goals': {'away': 5, 'home': 2}}","{'x': 31.0, 'y': 32.0}","[{'player': {'id': 8478542, 'fullName': 'Evan Rodrigues', 'link': '/api/v1/people/8478542'}, 'playerType': 'Scorer', 'seasonTotal': 1}, {'player': {'id': 8478507, 'fullName': 'John Marino', 'link': '/api/v1/people/8478507'}, 'playerType': 'Assist', 'seasonTotal': 1}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
311,"{'event': 'Faceoff', 'eventCode': 'TBL673', 'eventTypeId': 'FACEOFF', 'description': 'Jeff Carter faceoff won against Brayden Point'}","{'eventIdx': 311, 'eventId': 673, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '17:35', 'periodTimeRemaining': '02:25', 'dateTime': '2021-10-13T02:12:42Z', 'goals': {'away': 5, 'home': 2}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8470604, 'fullName': 'Jeff Carter', 'link': '/api/v1/people/8470604'}, 'playerType': 'Winner'}, {'player': {'id': 8478010, 'fullName': 'Brayden Point', 'link': '/api/v1/people/8478010'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
312,"{'event': 'Goal', 'eventCode': 'TBL674', 'eventTypeId': 'GOAL', 'description': 'Bryan Rust (1) Wrist Shot, assists: none', 'secondaryType': 'Wrist Shot', 'strength': {'code': 'EVEN', 'name': 'Even'}, 'gameWinningGoal': False, 'emptyNet': True}","{'eventIdx': 312, 'eventId': 674, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '18:11', 'periodTimeRemaining': '01:49', 'dateTime': '2021-10-13T02:13:18Z', 'goals': {'away': 6, 'home': 2}}","{'x': 24.0, 'y': 10.0}","[{'player': {'id': 8475810, 'fullName': 'Bryan Rust', 'link': '/api/v1/people/8475810'}, 'playerType': 'Scorer', 'seasonTotal': 1}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
313,"{'event': 'Faceoff', 'eventCode': 'TBL675', 'eventTypeId': 'FACEOFF', 'description': 'Brian Boyle faceoff won against Pierre-Edouard Bellemare'}","{'eventIdx': 313, 'eventId': 675, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '18:11', 'periodTimeRemaining': '01:49', 'dateTime': '2021-10-13T02:13:53Z', 'goals': {'away': 6, 'home': 2}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8470619, 'fullName': 'Brian Boyle', 'link': '/api/v1/people/8470619'}, 'playerType': 'Winner'}, {'player': {'id': 8477930, 'fullName': 'Pierre-Edouard Bellemare', 'link': '/api/v1/people/8477930'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
314,"{'event': 'Stoppage', 'eventCode': 'TBL605', 'eventTypeId': 'STOP', 'description': 'Offside'}","{'eventIdx': 314, 'eventId': 605, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '18:32', 'periodTimeRemaining': '01:28', 'dateTime': '2021-10-13T02:14:14Z', 'goals': {'away': 6, 'home': 2}}",{},,
315,"{'event': 'Faceoff', 'eventCode': 'TBL676', 'eventTypeId': 'FACEOFF', 'description': 'Brian Boyle faceoff won against Pierre-Edouard Bellemare'}","{'eventIdx': 315, 'eventId': 676, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '18:32', 'periodTimeRemaining': '01:28', 'dateTime': '2021-10-13T02:14:45Z', 'goals': {'away': 6, 'home': 2}}","{'x': 20.0, 'y': -22.0}","[{'player': {'id': 8470619, 'fullName': 'Brian Boyle', 'link': '/api/v1/people/8470619'}, 'playerType': 'Winner'}, {'player': {'id': 8477930, 'fullName': 'Pierre-Edouard Bellemare', 'link': '/api/v1/people/8477930'}, 'playerType': 'Loser'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
316,"{'event': 'Stoppage', 'eventCode': 'TBL606', 'eventTypeId': 'STOP', 'description': 'Hand Pass'}","{'eventIdx': 317, 'eventId': 606, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '19:04', 'periodTimeRemaining': '00:56', 'dateTime': '2021-10-13T02:15:18Z', 'goals': {'away': 6, 'home': 2}}",{},,
317,"{'event': 'Missed Shot', 'eventCode': 'TBL677', 'eventTypeId': 'MISSED_SHOT', 'description': ""Drew O'Connor Wide of Net Andrei Vasilevskiy""}","{'eventIdx': 316, 'eventId': 677, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '19:04', 'periodTimeRemaining': '00:56', 'dateTime': '2021-10-13T02:15:18Z', 'goals': {'away': 6, 'home': 2}}","{'x': -75.0, 'y': -23.0}","[{'player': {'id': 8482055, 'fullName': ""Drew O'Connor"", 'link': '/api/v1/people/8482055'}, 'playerType': 'Shooter'}, {'player': {'id': 8476883, 'fullName': 'Andrei Vasilevskiy', 'link': '/api/v1/people/8476883'}, 'playerType': 'Unknown'}]","{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5', 'triCode': 'PIT'}"
318,"{'event': 'Faceoff', 'eventCode': 'TBL678', 'eventTypeId': 'FACEOFF', 'description': 'Ross Colton faceoff won against Teddy Blueger'}","{'eventIdx': 318, 'eventId': 678, 'period': 3, 'periodType': 'REGULAR', 'ordinalNum': '3rd', 'periodTime': '19:04', 'periodTimeRemaining': '00:56', 'dateTime': '2021-10-13T02:15:42Z', 'goals': {'away': 6, 'home': 2}}","{'x': 0.0, 'y': 0.0}","[{'player': {'id': 8479525, 'fullName': 'Ross Colton', 'link': '/api/v1/people/8479525'}, 'playerType': 'Winner'}, {'player': {'id': 8476927, 'fullName': 'Teddy Blueger', 'link': '/api/v1/people/8476927'}, 'playerType': 'Loser'}]","{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14', 'triCode': 'TBL'}"
